Ground Truth,Response
G(failSafeMode -> X((inValveClose & outValveOpen))),G(failSafeMode -> (inValveClose & outValveOpen))
!(expiratoryPauseButton) U ((expiratoryPauseButton) & G((( PCVMode | PSVMode )) -> ((expiratoryPause | (! expiratoryPauseButton))))),G((PCVMode | PSVMode) & expiratoryPauseButton -> F expiratoryPause)
!(PSVModeSelected) U ((PSVModeSelected) & G(StandbyMode -> X(PSVMode))),G(PSVModeSelected -> F(PSVMode))
!(inspiratoryPhaseEnd) U ((inspiratoryPhaseEnd) & G((( PCVMode | PSVMode ) & RMButton & ! inspiratoryPauseButton) -> X(RM))),G(((PCVMode | PSVMode) & inspiratoryPhaseEnd & !inspiratoryPauseButton & RMButton) -> F(RM))
!(stopVentilation) U ((stopVentilation) & G(PSVMode -> X(StandbyMode))),G((PSVMode & stopVentilation) -> F(!PSVMode & !StandbyMode))
!(inspiratoryPhaseEnd) U ((inspiratoryPhaseEnd) & G((PCVMode & RMButton) -> (RM))),G((inspiratoryPhaseEnd & !PCVMode & RM & RMButton) -> X(RM))
!(PCVModeSelected) U ((PCVModeSelected) & G(StandbyMode -> F(PCVMode))),G(PCVModeSelected -> F(PCVMode))
!inspiratoryPauseButton & inspiratoryPhaseEnd U (inspiratoryPauseButton & inspiratoryPhaseEnd & G((PCVMode | PSVMode) & inspiratoryPauseButton -> X(inspiratoryPause & inValveClose & outValveClose))),G(((PCVMode | PSVMode) & inspiratoryPauseButton) -> F(inspiratoryPhaseEnd & (inspiratoryPauseButton -> (inValveClose & outValveClose) U !inspiratoryPauseButton)))
!(PSVModeSelected) U ((PSVModeSelected) & G(PCVMode -> (confirmPSVParameters))),G((PCVMode & PSVModeSelected) -> F(confirmPSVParameters))
G(SelfTestMode -> X(((testFl2Pass | testFl2Fail) | testFl2Skip))),G(SelfTestMode -> F(testFl2Pass | testFl2Fail | testFl2Skip))
G(StartUpMode -> F((((initStart & checkCommsSensors) & checkCommsValves) & checkCommsGUI))),G(initStart -> F(checkCommsGUI & checkCommsSensors & checkCommsValves))
!(guiFailure | ! guiConnected) U ((guiFailure | ! guiConnected) & ((ventilating & highPriorityAlarm))),G((guiFailure | !guiConnected) -> (highPriorityAlarm & (ventilating -> G(ventilating))))
!(selfTestPass) U ((selfTestPass) & (((startMonitoring & startReportingHealthParams) & StandbyMode))),G((selfTestPass & startMonitoring) -> F(startReportingHealthParams))
!(resumeVentilation) U ((resumeVentilation) & F((SelfTestMode & (((((((testPowerSwitchPass | testPowerSwitchSkip) & (testLeaksPass | testLeaksSkip)) & (testFl2Pass | testFl2Skip)) & (testPSExpPass | testPSExpSkip)) & (testOxygenSensorPass | testOxygenSensorSkip)) & (testAlarmsPass | testAlarmsSkip)) -> selfTestPass)))),G(resumeVentilation -> G((testAlarmsSkip | testAlarmsPass) & (testFl2Skip | testFl2Pass) & (testLeaksSkip | testLeaksPass) & (testOxygenSensorSkip | testOxygenSensorPass) & (testPSExpSkip | testPSExpPass) & (testPowerSwitchSkip | testPowerSwitchPass)))
(G((measureTV & displayTV))),G(measureTV -> F(displayTV))
G(enableLeakCompensation -> F(leakCompensationActive)),G(enableLeakCompensation -> F(leakCompensationActive)) & !leakCompensationActive
G(StartUpMode | SelfTestMode -> G(! patientConnected)),G((StartUpMode | SelfTestMode) -> !patientConnected)
((enterAlarmThresholds)),G(enterAlarmThresholds)
!breathingCycleDone | patientBreathingRequest U (breathingCycleDone | patientBreathingRequest & G(PCVMode -> X(breathingCycleStart))),G((PCVMode & breathingCycleDone) -> F(breathingCycleStart)) & G((PCVMode & patientBreathingRequest) -> F(breathingCycleStart))
G(SelfTestMode -> X(((testPSExpPass | testPSExpFail) | testPSExpSkip))),G(SelfTestMode -> F(testPSExpPass | testPSExpFail | testPSExpSkip))
!(apnea) U ((apnea) & X(apneaAlarm)),G(apnea -> F(apneaAlarm))
!(selfTestPass) U ((selfTestPass) & X(StandbyMode)),G(selfTestPass -> F(StandbyMode))
!(ventilatorSettingsChanged) U ((ventilatorSettingsChanged) & F(logVentilatorSettings)),G(ventilatorSettingsChanged -> F(logVentilatorSettings))
(((selfTestPass | selfTestFail))),G(selfTestPass -> !selfTestFail)
!(startUpDone) U ((startUpDone) & F((newPatient | resumeVentilation))),G(startUpDone -> ((!newPatient & !resumeVentilation) U (newPatient | resumeVentilation)))
G(PCVMode -> G((((confirmPSVParameters & PSVMode) | ((! confirmPSVParameters) & PCVMode)) & ventilating))),G((PCVMode & !confirmPSVParameters) -> (!PSVMode & ventilating)) & G(confirmPSVParameters -> F(PSVMode))
!(alarmSettingsChanged) U ((alarmSettingsChanged) & (logAlarmSettings)),G(alarmSettingsChanged -> F(logAlarmSettings))
G(StandbyMode -> G((!ventilating))),G(StandbyMode -> !ventilating)
G(StandbyMode -> F((ventilationParamsAdjustable))),G(StandbyMode -> ventilationParamsAdjustable)
G(StartUpMode -> (initDone | initFail)),G(StartUpMode -> F(initDone | initFail))
!initFail U (initFail & G(StartUpMode -> F(initFail & OutOfServiceWarning & failSafeMode))),G(initFail -> (F(OutOfServiceWarning) & G(!StartUpMode & !failSafeMode)))
!(PSVModeSelected) U ((PSVModeSelected) & G(PCVMode -> X((! (inspiratoryPhaseEnd & PSVMode))))),G((PCVMode & PSVModeSelected & inspiratoryPhaseEnd) -> X(PSVMode))
G(powerFailure -> X(patientSafe)),G(powerFailure -> patientSafe)
G(SelfTestMode -> F(((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip))),G(SelfTestMode -> F(testOxygenSensorPass))
!(patientChanged) U ((patientChanged) & F(logPatientChange)),G(logPatientChange -> F(patientChanged))
G((gasSupplyFailure) -> X(patientSafe)),G(gasSupplyFailure -> patientSafe)
(G(enableLeakCompensation <-> leakCompensationActive)),G(enableLeakCompensation <-> F(leakCompensationActive))
!(powerSupplyChanged) U ((powerSupplyChanged) & F(logPowerSupply)),G(powerSupplyChanged -> F(logPowerSupply))
(G(logParams & saveLog)),G(F(logParams & F(saveLog)))
(F(loadLog)),G(loadLog)
!(patientBreathTrigger) U ((patientBreathTrigger) & F(breathingTimerReset)),G(patientBreathTrigger -> X(breathingTimerReset))
G(SelfTestMode -> X(((testPowerSwitchPass | testPowerSwitchFail) | testPowerSwitchSkip))),G(SelfTestMode -> F(testPowerSwitchPass | testPowerSwitchFail | testPowerSwitchSkip))
!(RMButton) U ((RMButton) & G(PCVMode -> (RM))),G(PCVMode & RMButton -> F RM)
!MinPEEPAlarm U (MinPEEPAlarm & G(enableLeakCompensation -> F(leakCompensationActive))),G(enableLeakCompensation & MinPEEPAlarm -> F leakCompensationActive)
!(powerButton) U ((powerButton) & G((breathingCircuitConnected & ! ( patientConnected ) & airSupplyConnected & powerConnected ) -> F(StartUpMode))),G((breathingCircuitConnected & !patientConnected & airSupplyConnected & powerConnected & powerButton) -> X(StartUpMode))
!(preUseCheckDone) U ((preUseCheckDone) & X(logPreUseCheck)),G(preUseCheckDone -> F(logPreUseCheck))
!(selfTestFail) U ((selfTestFail) & G(SelfTestMode -> F((OutOfServiceWarning & failSafeMode)))),G((selfTestFail) -> (F(OutOfServiceWarning) & G(!SelfTestMode & !failSafeMode)))
G(SelfTestMode -> X(((testLeaksPass | testLeaksFail) | testLeaksSkip))),G(SelfTestMode -> F(testLeaksPass | testLeaksFail | testLeaksSkip))
(G((measureRR & displayRR))),G(measureRR -> F(displayRR))
!(PSVModeSelected) U ((PSVModeSelected) & G(PCVMode -> X((ventilating & PSVMode)))),G((PCVMode & ventilating) -> F(PSVModeSelected))
!(resumeVentilation) U ((resumeVentilation) & X(loadLastParams)),G(resumeVentilation -> F(loadLastParams))
!breathingCycleDone | patientBreathingRequest U (breathingCycleDone | patientBreathingRequest & G(PCVMode -> X(inspiratoryPhaseStart))),G((PCVMode & !inspiratoryPhaseStart) -> ((!breathingCycleDone & !patientBreathingRequest) U (breathingCycleDone | patientBreathingRequest | inspiratoryPhaseStart)))
G(StandbyMode -> G(((!ventilating & inValveClose) & outValveOpen))),G(StandbyMode -> (!ventilating & inValveClose & outValveOpen))
G(StartUpMode -> F((((checkCommsSensors) & checkCommsValves) & checkCommsGUI) & defaultParamsLoaded & (initStart & (initDone | ((initFail & OutOfServiceWarning) & failSafeMode))))),G(StartUpMode -> (defaultParamsLoaded & checkCommsSensors & checkCommsValves & checkCommsGUI -> F(initDone)))
!(expiratoryPauseButton) U ((expiratoryPauseButton) & G(PCVMode & expiratoryPhaseEnd & !patientBreathingRequest -> F(((expiratoryPhaseEnd & inValveClose) & outValveClose)))),G((PCVMode & expiratoryPhaseEnd & !patientBreathingRequest & expiratoryPauseButton) -> F(inValveClose & outValveClose))
!(! RMButton) U ((! RMButton) & F(((! RM) & expiratoryPhaseStart))),G(RMButton -> F(!RM))
G((expiratoryPhase) -> G((inValveClose & outValveOpen))),G(expiratoryPhase -> (inValveClose & outValveOpen))
!(off & powerButton) U ((off & powerButton) & F((StartUpMode))),G(powerButton -> X(StartUpMode))
!(inspiratoryPhaseEnd & PSVModeSelected) U ((inspiratoryPhaseEnd & PSVModeSelected) & G(PCVMode -> X((ventilating & PSVMode)))),G((PCVMode & ventilating & PSVModeSelected & inspiratoryPhaseEnd) -> X(PSVMode))
!(stopVentilation) U ((stopVentilation) & G(PCVMode -> X(StandbyMode))),G((PCVMode & stopVentilation) -> F(!PCVMode & !StandbyMode))
!(breathingCycleStart) U ((breathingCycleStart) & G(PSVMode -> (inspiratoryPhaseStart))),G(PSVMode & breathingCycleStart -> inspiratoryPhaseStart)
!(!off & powerButton) U ((!off & powerButton) & F(finalState)),G((powerButton & off) -> F(finalState))
G(finalState -> F((parametersStored & off))),G(finalState -> (parametersStored U (off & parametersStored)))
!(V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) U ((V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) & G(PSVMode -> F(expiratoryPhaseStart))),G((PSVMode & V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) -> X(expiratoryPhaseStart))
!(expiratoryPauseButton) U ((expiratoryPauseButton) & G((PSVMode & expClock_within_interval_min_exp_time_psv_to_apnea_lag & !patientBreathingRequest & expiratoryPhase) -> X(((expiratoryPhaseEnd & inValveClose) & outValveClose)))),G((PSVMode & expiratoryPhase & !patientBreathingRequest & expClock_within_interval_min_exp_time_psv_to_apnea_lag & expiratoryPauseButton) -> F(inValveClose & outValveClose))
!(dropPAW_greaterThan_ITS_PCV) U ((dropPAW_greaterThan_ITS_PCV) & G((PCVMode) -> F(patientBreathingRequest))),G((PCVMode & dropPAW_greaterThan_ITS_PCV & patientBreathingRequest) -> F(!PCVMode | patientBreathingRequest))
G(PSVMode -> (inspiratoryPhase U (( P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime )))),G((PSVMode & inspiratoryPhase) -> (inspiratoryPhase U (P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime)))
G((inspiratoryPhase) -> G((((outValveClose & ((PCVMode & (! apnea)) -> (P_insp_equalTo_P_inspPCV))) & (PSVMode -> (P_insp_equalTo_P_inspPSV))) & ((PCVMode & apnea) -> (P_insp_equalTo_P_inspAP))))),G((inspiratoryPhase & PCVMode & !apnea) -> (outValveClose & P_insp_equalTo_P_inspPCV)) & G((inspiratoryPhase & PSVMode & !apnea) -> (outValveClose & P_insp_equalTo_P_inspPSV)) & G((inspiratoryPhase & PCVMode & apnea) -> (outValveClose & P_insp_equalTo_P_inspAP))
!(l1_lessThan_ExpiratoryTriggerSensitivity) U ((l1_lessThan_ExpiratoryTriggerSensitivity) & G(PSVMode -> F(expiratoryPhaseStart))),G((PSVMode & l1_lessThan_ExpiratoryTriggerSensitivity) -> expiratoryPhaseStart)
!(P_insp_greaterThan_MaxP_insp) U ((P_insp_greaterThan_MaxP_insp) & ((inspiratoryPhaseEnd & expiratoryPhaseStart))),G(P_insp_greaterThan_MaxP_insp -> X(expiratoryPhaseStart & inspiratoryPhaseEnd))
!(param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) U ((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) & X(paramAlarm_V)),G((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) -> paramAlarm_V)
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> (apnea))),G((PSVMode & breathingTime_greaterThanOrEqual_apneaLagTime) -> apnea)
!(apnea) U ((apnea) & X((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP)))),G(apnea -> F(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
!(dropPAW_greaterThan_ITS_PCV) U ((dropPAW_greaterThan_ITS_PCV) & F(breathingCycleStart)),G(dropPAW_greaterThan_ITS_PCV -> F(breathingCycleStart))
G(PCVMode -> G(((breathingCycleTime_equalTo_1_divideBy_RR_PCV) & (ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV)))),G(PCVMode -> (breathingCycleTime_equalTo_1_divideBy_RR_PCV & ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV))
!(dropPAW_greaterThan_ITS_PSV) U ((dropPAW_greaterThan_ITS_PSV) & G(PSVMode -> F(breathingCycleStart))),G(PSVMode -> (breathingCycleStart <-> dropPAW_greaterThan_ITS_PSV))
!(pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )) U ((pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )) & G(StartUpMode -> F(failSafeMode))),G((StartUpMode & (pressureSensorConnFailure | pressureSensorError) & pressureSensorRetries_greaterThanOrEqual_5) -> F(failSafeMode))
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> X((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP))))),G((PSVMode & F(breathingTime_greaterThanOrEqual_apneaLagTime)) -> F(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
G(PCVMode -> G((inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV))),G(PCVMode -> inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV)
G(PSVMode -> ((((minExpiratoryTime_greaterThanOrEqual_0_4) & (minExpiratoryTime_lessThanOrEqual_2)) & (expiratoryPhase -> (minExpiratoryTime_equalTo_inspClock_divideBy_2))))),G((PSVMode & expiratoryPhase) -> (minExpiratoryTime_equalTo_inspClock_divideBy_2 & minExpiratoryTime_greaterThanOrEqual_0_4 & minExpiratoryTime_lessThanOrEqual_2))
!(ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )) U ((ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )) & G(StartUpMode -> F(failSafeMode))),G((StartUpMode & (ADCConnFailure | ADCError) & ADCRetries_greaterThanOrEqual_5) -> F(failSafeMode))
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> X(((((apnea & PCVMode) & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP))))),G((PSVMode & breathingTime_greaterThanOrEqual_apneaLagTime & apnea) -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
!(dropPAW_greaterThan_ITS_PSV) U ((dropPAW_greaterThan_ITS_PSV) & G((PSVMode & expiratoryPhase) -> X(patientBreathingRequest & inspiratoryPhaseStart))),G((PSVMode & expiratoryPhase & dropPAW_greaterThan_ITS_PSV) -> X(inspiratoryPhaseStart))
!limits U (limits & G(!standby & supported & !apfail -> X(pullup))),G((limits & !standby & supported & !apfail) -> G(pullup))
G(standby -> F(state_is_STANDBY)),G(standby -> X(state_is_STANDBY))
G(!good -> X(state_is_MANEUVER)),G(!good -> F(state_is_MANEUVER))
G(standby & good -> F(state_is_STANDBY)),G((standby & good) -> X(state_is_STANDBY))
G(supported & good -> X(state_is_TRANSITION)),G((supported & good) -> F(state_is_TRANSITION))
G(!standby -> X(state_is_TRANSITION)),G(standby -> X(!standby -> state_is_TRANSITION))
!apfail U (apfail & X(state_is_MANEUVER)),G(apfail -> F(state_is_MANEUVER))
!limits U (limits & X(state_is_FAULT)),G(limits -> F(state_is_FAULT))
