Ground Truth,Response
G((!(newPatient) & X((newPatient))) -> F(((patientAttributesEntered & SelfTestMode) & ((((((testPowerSwitchPass & testLeaksPass) & testFl2Pass) & testPSExpPass) & testOxygenSensorPass) & testAlarmsPass) -> selfTestPass)))),G(newPatient -> (patientAttributesEntered & F(selfTestPass & testAlarmsPass & testFl2Pass & testLeaksPass & testOxygenSensorPass & testPSExpPass & testPowerSwitchPass)))
(G((measureRR & displayRR))),G(measureRR -> F displayRR)
G((PCVMode & !(PSVModeSelected) & X((PSVModeSelected))) -> ((ventilating & PSVMode))),G((PCVMode & ventilating) -> F(PSVModeSelected))
(G(logO2SensorUse)),F logO2SensorUse
(G((measureO2_PRC_ & displayO2_PRC_))),G(measureO2_PRC_ -> F displayO2_PRC_)
G((!(resumeVentilation) & X((resumeVentilation))) -> (loadLastParams)),resumeVentilation -> F loadLastParams
G((PCVMode & !breathingCycleDone | patientBreathingRequest & X(breathingCycleDone | patientBreathingRequest)) -> F(inspiratoryPhaseStart)),G(PCVMode -> (breathingCycleDone | patientBreathingRequest) -> X inspiratoryPhaseStart)
G(StandbyMode -> G(((!ventilating & inValveClose) & outValveOpen))),G(StandbyMode -> (!ventilating & inValveClose & outValveOpen))
G(StartUpMode -> F((((checkCommsSensors) & checkCommsValves) & checkCommsGUI) & defaultParamsLoaded & (initStart & (initDone | ((initFail & OutOfServiceWarning) & failSafeMode))))),G(StartUpMode -> (defaultParamsLoaded & checkCommsSensors & checkCommsValves & checkCommsGUI) U initDone)
G((PCVMode & expiratoryPhaseEnd & !patientBreathingRequest & !(expiratoryPauseButton) & X((expiratoryPauseButton))) -> X(((expiratoryPhaseEnd & inValveClose) & outValveClose))),G((PCVMode & !patientBreathingRequest) -> (expiratoryPhaseEnd U expiratoryPauseButton))
G((!(! RMButton) & X((! RMButton))) -> X(((! RM) & expiratoryPhaseStart))),G(RMButton -> F(!RM))
G((expiratoryPhase) -> G((inValveClose & outValveOpen))),G(expiratoryPhase -> (inValveClose & outValveOpen))
G((!(off & powerButton) & X((off & powerButton))) -> F((StartUpMode))),G((powerButton & off) -> X StartUpMode)
G((PCVMode & !(inspiratoryPhaseEnd & PSVModeSelected) & X((inspiratoryPhaseEnd & PSVModeSelected))) -> ((ventilating & PSVMode))),G((PCVMode & ventilating & PSVModeSelected) -> X PSVMode) & G((PCVMode & ventilating & PSVModeSelected & inspiratoryPhaseEnd) -> X PSVMode)
G((PCVMode & !(stopVentilation) & X((stopVentilation))) -> F(StandbyMode)),G((PCVMode & stopVentilation) -> X StandbyMode)
G((PSVMode & !(breathingCycleStart) & X((breathingCycleStart))) -> (inspiratoryPhaseStart)),G(PSVMode -> (breathingCycleStart -> inspiratoryPhaseStart))
G((!(!off & powerButton) & X((!off & powerButton))) -> X(finalState)),G(finalState -> (off & powerButton))
G(finalState -> F((parametersStored & off))),G(finalState -> (parametersStored U off))
G((PSVMode & !(V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) & X((V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E))) -> F(expiratoryPhaseStart)),G(PSVMode -> (V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E -> F expiratoryPhaseStart))
G(((PSVMode & expClock_within_interval_min_exp_time_psv_to_apnea_lag & !patientBreathingRequest & expiratoryPhase) & !(expiratoryPauseButton) & X((expiratoryPauseButton))) -> F(((expiratoryPhaseEnd & inValveClose) & outValveClose))),G((PSVMode & expiratoryPhase & !patientBreathingRequest) -> (expiratoryPauseButton -> (expiratoryPauseButton U expiratoryPhaseEnd)))
G(((PCVMode) & !(dropPAW_greaterThan_ITS_PCV) & X((dropPAW_greaterThan_ITS_PCV))) -> F(patientBreathingRequest)),G((PCVMode & patientBreathingRequest & dropPAW_greaterThan_ITS_PCV) -> X PCVMode)
G(PSVMode -> (inspiratoryPhase U (( P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime )))),G((PSVMode & inspiratoryPhase) -> ((inspiratoryPhase U P_insp_greaterThanOrEqual_MaxP_insp) & (inspiratoryPhase U inspClock_greaterThanOrEqual_inspiratoryTime)) & X(!inspiratoryPhase))
G((inspiratoryPhase) -> G((((outValveClose & ((PCVMode & (! apnea)) -> (P_insp_equalTo_P_inspPCV))) & (PSVMode -> (P_insp_equalTo_P_inspPSV))) & ((PCVMode & apnea) -> (P_insp_equalTo_P_inspAP))))),G(inspiratoryPhase -> (outValveClose & ((PCVMode & !apnea) -> P_insp_equalTo_P_inspPCV) & (PSVMode -> P_insp_equalTo_P_inspPSV) & (PCVMode & apnea -> P_insp_equalTo_P_inspAP)))
G((PSVMode & !(l1_lessThan_ExpiratoryTriggerSensitivity) & X((l1_lessThan_ExpiratoryTriggerSensitivity))) -> (expiratoryPhaseStart)),G(PSVMode -> (l1_lessThan_ExpiratoryTriggerSensitivity -> expiratoryPhaseStart))
G((!(P_insp_greaterThan_MaxP_insp) & X((P_insp_greaterThan_MaxP_insp))) -> X((inspiratoryPhaseEnd & expiratoryPhaseStart))),G((P_insp_greaterThan_MaxP_insp) -> (X(expiratoryPhaseStart) & !inspiratoryPhaseEnd))
G((!(param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) & X((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V))) -> X(paramAlarm_V)),G((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) -> paramAlarm_V)
G((PSVMode & !(breathingTime_greaterThanOrEqual_apneaLagTime) & X((breathingTime_greaterThanOrEqual_apneaLagTime))) -> X(apnea)),G(PSVMode -> F(apnea & breathingTime_greaterThanOrEqual_apneaLagTime))
G((!(apnea) & X((apnea))) -> X((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP)))),G(apnea -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
G((!(dropPAW_greaterThan_ITS_PCV) & X((dropPAW_greaterThan_ITS_PCV))) -> (breathingCycleStart)),G(breathingCycleStart -> dropPAW_greaterThan_ITS_PCV)
G(PCVMode -> G(((breathingCycleTime_equalTo_1_divideBy_RR_PCV) & (ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV)))),G(PCVMode -> (breathingCycleTime_equalTo_1_divideBy_RR_PCV & ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV))
G((PSVMode & !(dropPAW_greaterThan_ITS_PSV) & X((dropPAW_greaterThan_ITS_PSV))) -> (breathingCycleStart)),G(PSVMode -> (breathingCycleStart -> dropPAW_greaterThan_ITS_PSV))
G((StartUpMode & !(pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )) & X((pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )))) -> X(failSafeMode)),G((StartUpMode & (pressureSensorConnFailure | pressureSensorError | pressureSensorRetries_greaterThanOrEqual_5)) -> F failSafeMode)
G((PSVMode & !(breathingTime_greaterThanOrEqual_apneaLagTime) & X((breathingTime_greaterThanOrEqual_apneaLagTime))) -> X((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP)))),G(PSVMode -> (breathingTime_greaterThanOrEqual_apneaLagTime -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP)))
G(PCVMode -> G((inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV))),G(PCVMode -> (inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV -> X !PCVMode))
G(PSVMode -> ((((minExpiratoryTime_greaterThanOrEqual_0_4) & (minExpiratoryTime_lessThanOrEqual_2)) & (expiratoryPhase -> (minExpiratoryTime_equalTo_inspClock_divideBy_2))))),G(PSVMode -> (minExpiratoryTime_equalTo_inspClock_divideBy_2 & minExpiratoryTime_greaterThanOrEqual_0_4 & minExpiratoryTime_lessThanOrEqual_2))
G((StartUpMode & !(ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )) & X((ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )))) -> F(failSafeMode)),G((StartUpMode & (ADCConnFailure | ADCError | ADCRetries_greaterThanOrEqual_5)) -> F failSafeMode)
G((PSVMode & !(breathingTime_greaterThanOrEqual_apneaLagTime) & X((breathingTime_greaterThanOrEqual_apneaLagTime))) -> F(((((apnea & PCVMode) & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP)))),G(PSVMode & !apnea -> (breathingTime_greaterThanOrEqual_apneaLagTime -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP)))
G(((PSVMode & expiratoryPhase) & !(dropPAW_greaterThan_ITS_PSV) & X((dropPAW_greaterThan_ITS_PSV))) -> X(patientBreathingRequest & inspiratoryPhaseStart)),G(PSVMode -> (dropPAW_greaterThan_ITS_PSV -> X inspiratoryPhaseStart))
G((!(P_insp_greaterThan_MaxP_insp) & X((P_insp_greaterThan_MaxP_insp))) -> ((inspiratoryPhaseEnd & expiratoryPhaseStart))),G((P_insp_greaterThan_MaxP_insp & !expiratoryPhaseStart) -> X(expiratoryPhaseStart))
G((!limits & X(limits)) -> X(state_is_FAULT)),G((limits & !state_is_FAULT) -> X state_is_FAULT)
G(!request & !limits -> X(state_is_TRANSITION)),G((state_is_TRANSITION & !request & !limits) -> X state_is_TRANSITION)
G(request & mode -> F(state_is_NOMINAL)),G((request & mode) -> X state_is_NOMINAL)
G((!standby & supported & !apfail & !limits & X(limits)) -> X(pullup)),G(((limits & !standby & supported & !apfail) -> pullup))
G(standby -> F(state_is_STANDBY)),G((state_is_STANDBY & standby) -> X state_is_STANDBY)
G(good & supported -> X(state_is_NOMINAL)),G((state_is_NOMINAL & supported & good) -> X state_is_NOMINAL)
G(!good -> F(state_is_MANEUVER)),G((!good & state_is_MANEUVER) -> X state_is_MANEUVER)
G(standby -> X(state_is_STANDBY)),G((state_is_STANDBY & standby) -> F state_is_STANDBY)
G(standby & good -> X(state_is_STANDBY)),G((state_is_STANDBY & good) -> X state_is_STANDBY)
G(!standby -> X(state_is_TRANSITION)),G(standby & !state_is_TRANSITION -> X state_is_TRANSITION)
G((!apfail & X(apfail)) -> X(state_is_MANEUVER)),G(apfail -> X state_is_MANEUVER)
