Ground Truth,Response
(G !(call_Create_i | call_Destroy_i | call_Input_i | call_Execute_i | call_GetResults_i)) -> ((!return_pool_Finished) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| G  (!return_pool_Finished))),G(return_doWork_done_true_i -> return_doResult_done_true_i)
G ((state1 & F (state0 | state2)) -> !state3 U (state0 | state2)),G(state1 -> (X(state0) | X(state2)))
F connect -> (!(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),!( (blockingReceive | blockingSend | disconnect | poke | receive | send) U connect) & F connect | G !(blockingReceive | blockingSend | disconnect | poke | receive | send)
G ((connect & F disconnect) -> !connect U disconnect),G(connect -> G(connect | disconnect))
G ((disconnect & F connect) -> !(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),G(disconnect -> ((!blockingReceive & !blockingSend & !poke & !receive & !send) U connect))
G ((register_a1_e1 & F  unregister_a1_e1) -> (after_notify_artists_e1 -> ((!(notify_artists_e1 | notify_artists_e2) & !unregister_a1_e1) U notify_client_event_a1_e1)) U unregister_a1_e1),G((register_a1_e1 & !unregister_a1_e1) -> ((!unregister_a1_e1) U (notify_artists_e1 | notify_artists_e2)))
!(notify_client_event_a1_e1 | notify_client_event_a2_e1)  U (notify_artists_e1 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)),G((!notify_artists_e1) U (notify_client_event_a1_e1 & notify_client_event_a2_e1))
G (notify_artists_e1 -> (!(notify_client_event_a1_e2 | notify_client_event_a2_e2) U (notify_artists_e2 | G !(notify_client_event_a1_e2 | notify_client_event_a2_e2)))),G(notify_artists_e1 -> G(!notify_artists_e2 & !notify_client_event_a1_e2 & !notify_client_event_a2_e2))
G (e1_szEQ0 -> (!(notify_client_event_a1_e1 | notify_client_event_a2_e1) U (e1_szGT0 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)))),G((e1_szEQ0) -> !(notify_client_event_a1_e1 | notify_client_event_a2_e1))
F register_a1_e1 -> (!notify_event_a1_e1 U register_a1_e1),G(notify_event_a1_e1 -> register_a1_e1)
G (unregister_a1_e1 -> (!notify_client_event_a1_e1 U (register_a1_e1 | G !notify_client_event_a1_e1))),G(notify_client_event_a1_e1 -> register_a1_e1)
F term -> G ((register_a1_e1 & (!unregister_a1_e1 U (register_a2_e1 & (!unregister_a1_e1 & !unregister_a2_e1) U notify_artists_e1))) -> F (notify_artist_e1 & (!notify_client_event_a2_e1 U notify_client_event_a1_e1))),G((register_a1_e1 & !register_a2_e1) -> (!register_a2_e1 U (term | unregister_a1_e1)))
G (e1_szEQ2 & (after_register_a1_e1 | after_register_a2_e1) -> (!(register_a2_e1 | register_a1_e1)) U (e1_szLT2 | G !(register_a2_e1 | register_a1_e1))),G(register_a1_e1 -> X(e1_szEQ2 | e1_szLT2)) & G(register_a2_e1 -> X(e1_szEQ2)) & G(after_register_a1_e1 -> e1_szLT2) & G(after_register_a2_e1 -> e1_szEQ2)
F register_a1_e1 -> (!unregister_a1_e1 U register_a1_e1),G(!unregister_a1_e1 | register_a1_e1)
G (after_unregister_a1_e1 -> (!unregister_a1_e1 U (register_a1_e1 | G !unregister_a1_e1))),G(unregister_a1_e1 -> after_unregister_a1_e1 | register_a1_e1)
(register_a1_e1 -> (!term U unregister_a1_e1)) U (term | G (!term)),G(register_a1_e1 -> (unregister_a1_e1 U term))
G (landingButi_pressed -> F (lift_floor_i & lift_door_open & lift_direction_down)),G(landingButi_pressed -> F(lift_floor_i & lift_door_open))
G (liftButi_pressed -> F (floor_i & door_open)),G(liftButi_pressed -> F(floor_i))
G (floor_3 & idle & door_closed -> G (floor_3 & door_closed)),G((idle & floor_3) -> door_closed)
G (floor_2 & direction_up & liftBut5_pressed -> direction_up U floor_5),G((direction_up & floor_2) -> X(direction_up & floor_2))
G (liftBut3_pressed & !lift_empty -> F ((floor_3 & dor_open) | lift_empty)),G((liftBut3_pressed & !lift_empty) -> F(floor_3 & dor_open))
G (floor_4 & idle -> idle U floor_1),G(idle -> floor_1)
G (up & liftBut2_pressed & !liftBut3_pressed -> !(floor_3 & doors_open) U ((floor_2 & door_open) | !up)),G((liftBut2_pressed -> F floor_2) & (liftBut3_pressed -> F floor_3))
G (floor_3 & overloaded -> floor_3 U !overloaded),G(overloaded -> !X(floor_3 <-> !floor_3))
G (door_open & !overloaded -> !overloaded U door_closed),G((!overloaded) -> F(door_closed))
G  (b -> (G  !np_& F r)),G(b -> F(r & !np_))
G F  (a -> (c U d)),G(a -> F(d & (!d U (c & (!d U d)))))
G F  (a -> F  d),G(a -> G(a -> F(d)))
F G  p,G(F(p))
G F f,G(f -> G(f))
aftsCR -> F (aftsCC | aftsDR),G(aftsCC -> F(aftsCR | aftsDR))
(G F aftsDR) -> !F aftsCC,G(aftsCC <-> aftsDR)
G (p -> F G q),G(p -> F(q))
G (P_0 -> F Q_0) &_& G (P_m -> F Q_m),G(_ -> F(P_m))
G ((P_0 -> Q_0) &_& (P_m -> Q_m)),G((P_0 | P_m) -> F(Q_0 | Q_m))
G ((State_INIT & request) -> F (State_WORK)),G(request -> F(State_WORK))
G ((State_INIT & request) -> F (!State_INIT & (!State_INIT -> F (State_INIT)))),G(request -> (F(State_INIT)))
G (Synch_to_medium -> !Synch_to_medium U (Broadcast | G !Synch_to_medium)),G(Synch_to_medium -> X(G(!Synch_to_medium)))
G !data_id,G(received -> msg_id_matches_receiver_id)
G (safe -> bounded_height),G(safe -> G(bounded_height))
G (merging -> !(new_id U safe)),G(merging -> !new_id)
G (SignalFreeWay & !LevelCrossingClosed),G(SignalFreeWay -> LevelCrossingClosed)
G ((PDcontrolX & F EndCycle) -> !PDcontrolContraX U EndCycle),G(!(PDcontrolContraX & PDcontrolX) | EndCycle)
G (RequestGetIOR_i_j -> (ServerRegistered_j U GetIOR_i)),G((RequestGetIOR_i_j & ServerRegistered_j) -> F(etIOR_i))
