Ground Truth,Response
G (call_doResults_i -> ((!call_doResults_j) U (return_doResults_i | G (!call_doResults_j)))),G(call_doResults_i -> !call_doResults_j)
G ((call_doResults_i & F return_doResults_i) -> ((!call_doResults_j) U return_doResults_i)),G(call_doResults_i -> !call_doResults_j)
G (return_resultlock_wait_i -> F call_resultlock_signal_i),G(call_resultlock_signal_i -> F return_resultlock_wait_i)
G (call_doResult_i -> F return_doResult_i) -> G (return_resultlock_wait_i -> F call_resultlock_signal_i),G(call_resultlock_signal_i -> F return_resultlock_wait_i)
G (call_Execute -> ((!return_Execute) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| workCountEQzero | G (!return_Execute)))),G(call_Execute -> (!return_Execute U (return_Execute & (workCountEQzero | return_doResult_done_true_i | return_doWork_done_true_i))))
((! return_Execute ) U ( return_pool_Complete | G  (!return_Execute))),!return_Execute U return_pool_Complete
(!return_pool_Finished) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| G  (!return_pool_Finished)),G(return_pool_Finished -> return_doResult_done_true_i)
G !(call_Create_i | call_Destroy_i | call_Input_i | call_Execute_i | call_GetResults_i),G(call_Create_i -> !call_Create_i)
(G !(call_Create_i | call_Destroy_i | call_Input_i | call_Execute_i | call_GetResults_i)) -> ((!return_pool_Finished) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| G  (!return_pool_Finished))),G(call_Execute_i -> F return_doWork_done_true_i)
G ((state0 & !state1 & !state2 & !state3) | (!state0 & state1 & !state2 & !state3) | (!state0 & !state1 & state2 & !state3) | (!state0 & !state1 & !state2 & state3) ),G(!(state0 & state1) & !(state0 & state2) & !(state0 & state3) & !(state1 & state2) & !(state1 & state3) & !(state2 & state3))
G ((state1 & F (state0 | state2)) -> !state3 U (state0 | state2)),G((state1 -> X(state0 | state2)) & (state2 -> X(state1 | state3)))
F connect -> (!(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),G(!blockingReceive & !blockingSend & !disconnect & !poke & !receive & !send) U connect
G ((connect & F disconnect) -> !connect U disconnect),G(connect -> F(disconnect | connect))
G ((disconnect & F connect) -> !(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),G(disconnect -> X((!blockingReceive & !blockingSend & !poke & !receive & !send) U connect))
G ((register_a1_e1 & F  unregister_a1_e1) -> (after_notify_artists_e1 -> ((!(notify_artists_e1 | notify_artists_e2) & !unregister_a1_e1) U notify_client_event_a1_e1)) U unregister_a1_e1),G((register_a1_e1 & !unregister_a1_e1) -> F notify_artists_e1)
!(notify_client_event_a1_e1 | notify_client_event_a2_e1)  U (notify_artists_e1 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)),!notify_artists_e1 U notify_client_event_a1_e1
G (notify_artists_e1 -> (!(notify_client_event_a1_e2 | notify_client_event_a2_e2) U (notify_artists_e2 | G !(notify_client_event_a1_e2 | notify_client_event_a2_e2)))),G(notify_artists_e1 -> !notify_client_event_a1_e2)
G (e1_szEQ0 -> (!(notify_client_event_a1_e1 | notify_client_event_a2_e1) U (e1_szGT0 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)))),G((e1_szEQ0 & !notify_client_event_a1_e1 & !notify_client_event_a2_e1) -> X(!notify_client_event_a1_e1 & !notify_client_event_a2_e1))
F register_a1_e1 -> (!notify_event_a1_e1 U register_a1_e1),G(notify_event_a1_e1 -> register_a1_e1)
G (unregister_a1_e1 -> (!notify_client_event_a1_e1 U (register_a1_e1 | G !notify_client_event_a1_e1))),G(!(notify_client_event_a1_e1 & !register_a1_e1))
F term -> G ((register_a1_e1 & (!unregister_a1_e1 U (register_a2_e1 & (!unregister_a1_e1 & !unregister_a2_e1) U notify_artists_e1))) -> F (notify_artist_e1 & (!notify_client_event_a2_e1 U notify_client_event_a1_e1))),G((register_a1_e1 & !register_a2_e1) -> (!register_a2_e1 U register_a1_e1))
G (e1_szEQ2 & (after_register_a1_e1 | after_register_a2_e1) -> (!(register_a2_e1 | register_a1_e1)) U (e1_szLT2 | G !(register_a2_e1 | register_a1_e1))),G((register_a1_e1 | register_a2_e1) -> X e1_szEQ2)
F register_a1_e1 -> (!unregister_a1_e1 U register_a1_e1),G(unregister_a1_e1 -> register_a1_e1)
G (after_unregister_a1_e1 -> (!unregister_a1_e1 U (register_a1_e1 | G !unregister_a1_e1))),G(unregister_a1_e1 -> register_a1_e1)
G ( term -> (e1_szEQ0 & e2_szEQ0)),G(term -> !e1_szEQ0)
(register_a1_e1 -> (!term U unregister_a1_e1)) U (term | G (!term)),G(term -> unregister_a1_e1)
G (landingButi_pressed -> F (lift_floor_i & lift_door_open)),landingButi_pressed -> F lift_floor_i
G (landingButi_pressed -> F (lift_floor_i & lift_door_open & lift_direction_down)),landingButi_pressed -> F lift_floor_i
G (liftButi_pressed -> F (floor_i & door_open)),G(liftButi_pressed -> F door_open)
G (floor_3 & idle & door_closed -> G (floor_3 & door_closed)),G((idle & floor_3) -> door_closed)
G (floor_2 & direction_up & liftBut5_pressed -> direction_up U floor_5),G((direction_up & floor_2) -> X(direction_up & floor_2))
G (liftBut3_pressed & !lift_empty -> F ((floor_3 & dor_open) | lift_empty)),G(!lift_empty -> F(dor_open & floor_3))
G (up & liftBut2_pressed & !liftBut3_pressed -> !(floor_3 & doors_open) U ((floor_2 & door_open) | !up)),G((liftBut2_pressed | liftBut3_pressed) -> !up)
G (floor_3 & overloaded -> floor_3 U !overloaded),G(overloaded -> !floor_3)
G (door_open & !overloaded -> !overloaded U door_closed),G(door_closed -> !overloaded)
G  (p -> q U r),G(p -> X(q U r))
G  (up -> (F  down)),G(up -> X down)
G  (p -> F q),G(p -> X q)
G  (b -> (G  !np_& F r)),G(b -> (r & !np_))
G F  (a -> (c U d)),G(F(a & X((!c) U d)))
G F  (a -> F  d),G(F(a & X(d)))
G  ((p1 -> F p2) & (p3 -> F p4)) -> G (p5 -> F p6),G((G(p1 -> F p2) & G(p3 -> F p4)) -> G(p5 -> F p6))
F  (p U q),p U q
G F f,G(f -> f)
G (aftsCR -> F aftsCC),G(aftsCR -> X(aftsCC))
aftsCR -> F (aftsCC | aftsDR),G(aftsCC -> F(aftsCR | aftsDR))
(G F aftsDR) -> !F aftsCC,G(aftsCC -> F aftsDR)
G (p -> F G q),G(p -> q)
G (P_0 -> F Q_0) &_& G (P_m -> F Q_m),G(_ -> F Q_m)
G ((P_0 -> Q_0) &_& (P_m -> Q_m)),G((P_0 | P_m | Q_0 | Q_m | _) -> F(P_0 | P_m | Q_0 | Q_m | _))
G ((State_INIT & request) -> F (State_WORK)),G(request -> F State_WORK)
G (State_WORK -> F (State_INIT)),G(State_WORK -> X State_INIT)
G ((State_INIT & request) -> F (!State_INIT & (!State_INIT -> F (State_INIT)))),G(request -> F(State_INIT))
G (Synch_to_medium -> !Synch_to_medium U (Broadcast | G !Synch_to_medium)),G !(Broadcast & Synch_to_medium)
G !data_id,G(messages_received -> receiver_id)
G (merging -> !(new_id U safe)),G(merging -> !new_id)
G (SignalFreeWay & !LevelCrossingClosed),G(Shunt -> !SignalFreeWay)
G ((PDcontrolX & F EndCycle) -> !PDcontrolContraX U EndCycle),G(!(PDcontrolContraX & PDcontrolX))
G (return_Achieving_Task -> not_subscriber_this_p_memory_property),G(return_Achieving_Task -> F not_subscriber_this_p_memory_property)
G (task1_property_broken -> F (task1_terminated | task1_property_repaired)),G(task1_property_broken -> F(task1_property_repaired))
G (RequestGetIOR_i_j -> (ServerRegistered_j U GetIOR_i)),RequestGetIOR_i_j -> F ServerRegistered_j
