Ground Truth,Response
G ( communicate_injured_victim -> ( get_help | X get_help ) ),communicate_injured_victim -> (get_help | X get_help)
F ( grasp_pear ) | G ( ! ( drop_orange ) ),F(grasp_pear | !drop_orange)
! G ( ! ( photo_fire_source & X photo_fire_source ) ),G (photo_fire_source | X photo_fire_source | X X photo_fire_source)
G ( change_light_west_green & X record_collision_south_9th_avenue -> X X record_vehicle_west_7th_street ),(change_light_west_green & X record_collision_south_9th_avenue) -> XX record_vehicle_west_7th_street
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),(!room_2) U (p_bottle_4 & table_4)
[]!street_6&&<>(car_1&&photo),photo & G(!street_6)
G F ( area_51 & photo ) & G F charger_4,G(photo & charger_4)
F ( make_way_waste_basket ) | G ( hold_on_pear ),G((make_way_waste_basket | G(hold_on_pear)))
G ( get_help -> X G ! deliver_scissors_shelf ),G(get_help -> G(!deliver_scissors_shelf))
G(!( car_enters | motorbike_has_started )) | F(( car_enters | motorbike_has_started ) & F( bar_is_closing & elevator_is_blocked )),(car_enters | motorbike_has_started) & F(bar_is_closing & elevator_is_blocked)
G ( ! ( let_go_orange ) ) & F ( show_yourself_near_house ),G(!let_go_orange & show_yourself_near_house)
G F ( mall_5 & F ( p_crate_8 & F ( office_6 & pd ) ) ),G(pd -> (p_crate_8 & mall_5 & F office_6))
G(( sensor_captures_data | train_has_been_launched ) -> G( manager_collect_claims | escalator_speeds_up )),G((sensor_captures_data | train_has_been_launched) -> F(manager_collect_claims | escalator_speeds_up))
( F record_flood ) -> ( ! record_flood U ( communicate_safe_hostile & ! record_flood ) ),record_flood -> F communicate_safe_hostile
G(!( car_enters | motorbike_falls_down )) | F(( car_enters | motorbike_falls_down ) & F( table_is_brown & house_is_built )),F((car_enters | motorbike_falls_down) & F(table_is_brown & house_is_built))
G ( ! ( drop_orange ) ) | take_apple,G(!(drop_orange | take_apple))
G(( engine_stops | train_stops ) -> F( engine_breaks & semaphore_is_yellow )),((engine_stops | train_stops) -> F(engine_breaks & semaphore_is_yellow))
G ( moving ) U ! ( let_go_orange ),moving U !let_go_orange
G(( elevator_falls & bar_is_up ) -> G(!( train_is_crossing & manager_collect_claims ))),G((elevator_falls & bar_is_up) -> !(train_is_crossing & manager_collect_claims))
G ( go_home -> ( communicate_injured_rescuer | X communicate_injured_rescuer ) ),go_home -> (communicate_injured_rescuer | X communicate_injured_rescuer)
F ( have_pear ) & F ( migrate_to_tree ),G have_pear & G migrate_to_tree
G ( communicate_injured_victim -> ( record_safe_civilian | X record_safe_civilian ) ),communicate_injured_victim -> (record_safe_civilian | X record_safe_civilian)
G ( ( deliver_hot_dog_shelf <-> get_help ) -> ( get_help <-> pickup_potted_plant ) ),(deliver_hot_dog_shelf <-> get_help) -> (get_help <-> pickup_potted_plant)
F ( red_room & F green_room ),red_room & F green_room
F ( have_possession_of_apple ) | grasp_orange,F(have_possession_of_apple | grasp_orange)
F ( go_near_flag ) & F ( pick_up_apple ),G(go_near_flag -> F(pick_up_apple))
G ( communicate_safe_hostile -> F avoid_impending_unstable_beam ) -> G F get_help,G((communicate_safe_hostile -> F(!avoid_impending_unstable_beam)) -> G F get_help)
G(( motorbike_falls_down & escalator_is_blocked ) -> G( bar_is_up | elevator_rises )),((motorbike_falls_down & escalator_is_blocked) -> G(bar_is_up | elevator_rises))
<>(house_4&&<>(p_package_2&&<>(warehouse_5&&pd))),house_4 & p_package_2 & warehouse_5
G(( engine_starts | train_is_crossing ) -> G( elevator_is_blocked & escalator_is_blocked )),(train_is_crossing | engine_starts) -> G(elevator_is_blocked & escalator_is_blocked)
G(( brake_is_released | escalator_is_blocked ) -> G( semaphore_is_yellow )),((brake_is_released | escalator_is_blocked) -> G(semaphore_is_yellow))
F ( house_4 & F ( p_package_2 & F ( warehouse_5 & pd ) ) ),house_4 & pd & F warehouse_5
F ( pass_by_waste_receptacle ) -> go_visit_flag,G(pass_by_waste_receptacle -> go_visit_flag)
! ( let_go_orange ) & approach_trash_can,!(let_go_orange & approach_trash_can)
G(!( train_stops | engine_starts | semaphore_is_broken )),!(train_stops | engine_starts | semaphore_is_broken)
F ( come_home ) | F ( secure_pear ),F(come_home) | G(secure_pear)
F ( move_past_trash_can ) & G ( touch_flag ),G(move_past_trash_can -> G(touch_flag))
<>(street_5&&<>(building_2&&[]building_2)),street_5 & X(F(building_2 & G(building_2)))
F ( get_hold_orange ) | F ( visit_flag ),G(get_hold_orange | visit_flag)
G(( bar_is_closing & semaphore_is_green ) -> G(!( elevator_is_open | manager_handles_requests ))),G(!((bar_is_closing & semaphore_is_green) -> (elevator_is_open | manager_handles_requests)))
( record_injured_rescuer U photo_flood ),record_injured_rescuer & X photo_flood
[]!house_1,!house_1
G(!( bar_has_to_be_repaired & motorbike_has_stopped )),!(bar_has_to_be_repaired & motorbike_has_stopped)
G F photo_pedestrian_north_5th_avenue -> G F photo_car_northeast_8th_avenue,G(F(photo_pedestrian_north_5th_avenue) -> F(photo_car_northeast_8th_avenue))
communicate_safe_victim -> X ( ( deliver_aid_injured_rescuer U avoid_active_flood ) | G deliver_aid_injured_rescuer ),communicate_safe_victim -> (X(deliver_aid_injured_rescuer U avoid_active_flood) | G(deliver_aid_injured_rescuer))
G ( have_in_orange ) | F ( visit_trash_bin ),G(have_in_orange | F visit_trash_bin)
G(!( car_enters | motorbike_falls_down )) | F(( car_enters | motorbike_falls_down ) & F( brake_is_released & bar_is_up )),F((car_enters | motorbike_falls_down) & F(brake_is_released & X bar_is_up))
house_4 U room_2,!room_2 U house_4
G(( engine_starts & house_is_built ) -> G( table_has_been_moved & motorbike_has_stopped )),((engine_starts & house_is_built) -> (table_has_been_moved & motorbike_has_stopped))
G(( train_is_crossing | train_has_been_launched ) -> F( motorbike_catches_fire & semaphore_is_red )),F((train_is_crossing | train_has_been_launched) & motorbike_catches_fire & semaphore_is_red)
G(!( manager_collect_claims & sensor_captures_data )) | F(( manager_collect_claims & sensor_captures_data ) & F( motorbike_catches_fire | bridge_opens )),F((manager_collect_claims & sensor_captures_data) & F((motorbike_catches_fire | bridge_opens)))
G ( F ( go_to_waste_basket ) ) & F ( journey_to_flag ),G(F(go_to_waste_basket)) & G(journey_to_flag -> go_to_waste_basket)
G ( F ( grab_tree ) ) & approach_trash_can,G(F(grab_tree & approach_trash_can))
F ( stop_by_house ) & ! ( let_go_orange ),G((stop_by_house & !let_go_orange))
G(( motorbike_falls_down & escalator_is_blocked ) -> G( semaphore_is_yellow )),G((motorbike_falls_down & escalator_is_blocked) -> semaphore_is_yellow)
F ( parking_lot_2 & p_dish_2 ),p_dish_2 & parking_lot_2
[]<>(table_2&&<>(p_brochure_8&&<>(street_9&&pd)))&&[]<>charger_6,F(p_brochure_8 & table_2) & F(p_brochure_8 & street_9) & G F charger_6
F ( pick_up_peach ) | F ( gather_pear ),G(pick_up_peach) | G(gather_pear)
G(!( bridge_closes )) | F(( bridge_closes ) & F( elevator_is_blocked | house_is_open )),F bridge_closes & F (elevator_is_blocked | house_is_open)
G(( manager_collect_claims & bar_is_up ) -> F( semaphore_is_yellow )),(manager_collect_claims & bar_is_up) -> F semaphore_is_yellow
[]<>charging_station_9&&[]<>(warehouse_5&&<>(p_crate_4&&<>(mall_4&&pd))),G((p_crate_4 & warehouse_5 & !mall_4) -> F(charging_station_9))
[]<>(mall_5&&<>(p_crate_8&&<>(office_6&&pd))),G(F(p_crate_8 & mall_5 & F(office_6)))
[]<>charger_4&&[]<>(area_5&&photo),G(photo & area_5 -> charger_4)
G area_2 & G F ( building_8 & photo ),G(area_2 -> F(building_8 & photo))
G(!( elevator_is_open & engine_starts )),!(elevator_is_open & engine_starts)
G ( photo_car_southeast_5th_street <-> X record_person_north_6th_avenue ),G(photo_car_southeast_5th_street -> X record_person_north_6th_avenue)
F ( ( red_room | yellow_room ) & F blue_room ),(yellow_room & blue_room) & (red_room & blue_room)
G(!( table_is_old | bar_has_to_be_repaired )) | F(( table_is_old | bar_has_to_be_repaired ) & F( manager_handles_requests | manager_collect_claims )),F((table_is_old | bar_has_to_be_repaired) & F(manager_handles_requests | manager_collect_claims))
G ( stay ) & come_to_tree,G(stay & come_to_tree)
<>(statue_6&&photo&&<>(bench_4&&[]bench_4)),photo & statue_6 & X(bench_4 & G(bench_4))
G(!( train_is_crossing | elevator_rises )) | F(( train_is_crossing | elevator_rises ) & F( engine_starts & constructor_creates_instances )),F(train_is_crossing | elevator_rises) & F(engine_starts & constructor_creates_instances)
G(( motorbike_falls_down & escalator_speeds_up ) -> F( motorbike_falls_down & constructor_creates_instances )),((motorbike_falls_down & escalator_speeds_up) -> F(motorbike_falls_down & constructor_creates_instances))
G(!( constructor_creates_instances & motorbike_has_stopped )) | F(( constructor_creates_instances & motorbike_has_stopped ) & F( bridge_closes )),F((constructor_creates_instances & motorbike_has_stopped) & F(bridge_closes))
G ( ! ( let_go_orange ) ) | F ( arrive_at_tree ),G(!let_go_orange | F(arrive_at_tree))
G(( motorbike_catches_fire & bar_has_to_be_repaired ) -> F( elevator_is_blocked | constructor_creates_instances )),((motorbike_catches_fire & bar_has_to_be_repaired) -> F(elevator_is_blocked | constructor_creates_instances))
G(!( elevator_rises & bar_is_closing )) | F(( elevator_rises & bar_is_closing ) & F( elevator_rises | car_stops )),F((elevator_rises & bar_is_closing) & F((elevator_rises | car_stops)))
! get_help U idle,G(get_help -> (!get_help U idle))
! G ( ! ( deliver_zebra_loading_dock & X deliver_zebra_loading_dock ) ),G(deliver_zebra_loading_dock | X(deliver_zebra_loading_dock) | X(X(deliver_zebra_loading_dock)))
<>(monument_3&&photo&&<>(pathway_8&&[]pathway_8)),photo & monument_3 & X(pathway_8 & G(pathway_8))
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( engine_starts | elevator_falls )),F(sensor_gathers_information & F(engine_starts | elevator_falls))
G(( train_derails ) -> F( semaphore_is_red & motorbike_falls_down )),train_derails -> F(semaphore_is_red & motorbike_falls_down)
G ( F ( go_to_waste_basket ) ) U hold_orange,(go_to_waste_basket) U (hold_orange)
G(( motorbike_catches_fire ) -> G(( engine_starts ) -> F( semaphore_is_green ))),motorbike_catches_fire -> G(engine_starts -> F(semaphore_is_green))
<>[]intersection_4,G(intersection_4)
G(( bar_has_to_be_repaired ) -> G(( semaphore_is_green ) -> F( table_is_brown ))),G(semaphore_is_green -> F(table_is_brown))
record_unsafe_rescuer -> X ( ( photo_unsafe_person U deliver_aid_injured_rescuer ) | G photo_unsafe_person ),record_unsafe_rescuer -> (X(photo_unsafe_person U deliver_aid_injured_rescuer) | G(photo_unsafe_person))
F ( ! avoid_inactive_unstable_beam ),F avoid_inactive_unstable_beam
F G house_5,F house_5 & G house_5
F ( steal_apple ) -> F ( stop_by_trash_can ),G(steal_apple -> G(stop_by_trash_can))
G(( elevator_is_open | bar_is_closing ) -> G(!( house_is_open & semaphore_is_green ))),G((elevator_is_open | bar_is_closing) -> !(house_is_open & semaphore_is_green))
G ( F ( go_to_apple_trashcan ) ) & snatch_up_pear,G(F(go_to_apple_trashcan & snatch_up_pear))
G F ( warehouse_3 & F ( p_crate_4 & F ( store_9 & pd ) ) ) & G F charger_3,G(F(warehouse_3 & p_crate_4 & pd & store_9) & F(charger_3))
G(( semaphore_is_red ) -> G(( sensor_retrieves_data ) -> F( sensor_captures_data ))),semaphore_is_red -> F(sensor_retrieves_data & X sensor_captures_data)
G(!( sensor_retrieves_data | train_has_been_launched )) | F(( sensor_retrieves_data | train_has_been_launched ) & F( bridge_closes )),F((sensor_retrieves_data | train_has_been_launched) & F(bridge_closes))
<>(arch_4&&photo)&&[]!park_2,photo & G(!park_2)
G(( escalator_moves & motorbike_has_stopped ) -> F( semaphore_is_yellow )),F((escalator_moves & motorbike_has_stopped) -> semaphore_is_yellow)
G ( ! ( deliver_bicycle_shelf & get_help ) -> F search_apple ),G((!deliver_bicycle_shelf & !get_help) -> F(search_apple))
photo_unsafe_civilian U ( G ( F photo_safe_rescuer ) ),photo_unsafe_civilian -> (photo_unsafe_civilian U G F photo_safe_rescuer)
F ( bring_pear ) U secure_apple,bring_pear U secure_apple
G(( sensor_gathers_information | train_derails ) -> F( train_has_arrived )),((sensor_gathers_information | train_derails) -> F(train_has_arrived))
( pickup_mouse U deliver_traffic_light_shelf ) | G pickup_mouse,(deliver_traffic_light_shelf U pickup_mouse) | G pickup_mouse
G ( ! ( idle & search_dining_table ) -> F get_help ),G((!idle & !search_dining_table) -> F(get_help))
G(( manager_handles_requests | motorbike_has_started ) -> G( semaphore_is_yellow )),G((manager_handles_requests | motorbike_has_started) -> semaphore_is_yellow)
G(!( car_enters & table_is_brown )) | F(( car_enters & table_is_brown ) & F( bar_is_closing | motorbike_has_stopped )),F((car_enters & table_is_brown) & F(bar_is_closing | motorbike_has_stopped))
go_by_waste_bin -> F ( reach_flag ),G(go_by_waste_bin -> F(reach_flag))
G F charging_station_9 & G F ( warehouse_5 & F ( p_crate_4 & F ( mall_4 & pd ) ) ),G(F(charging_station_9) & F(p_crate_4 & warehouse_5 & F(mall_4)))
G(!( bridge_closes & elevator_falls )) | F(( bridge_closes & elevator_falls ) & F( engine_stops & brake_is_pressed )),F(bridge_closes & elevator_falls & F(engine_stops & F(brake_is_pressed)))
photo_debris -> X ( ( deliver_aid_safe_hostile U get_help ) | G deliver_aid_safe_hostile ),photo_debris -> (X(deliver_aid_safe_hostile U get_help) | G(deliver_aid_safe_hostile))
G ( record_fire_source -> X G ! deliver_aid_safe_rescuer ),G(record_fire_source -> G(!deliver_aid_safe_rescuer))
F ( go_by_waste_basket ) U G ( ! ( drop_apple ) ),go_by_waste_basket U !drop_apple
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( sensor_retrieves_data | engine_starts )),F(train_has_arrived & F(sensor_retrieves_data | engine_starts))
put_in_apple_bucket & F ( have_possession_of_apple ),put_in_apple_bucket & G have_possession_of_apple
G(( sensor_captures_data & brake_is_released ) -> G(!( constructor_instantiate_objects & escalator_speeds_up ))),!((constructor_instantiate_objects & escalator_speeds_up) & (sensor_captures_data & brake_is_released))
photo_safe_victim -> X ( ( deliver_aid_injured_hostile U communicate_safe_rescuer ) | G deliver_aid_injured_hostile ),photo_safe_victim -> (X(deliver_aid_injured_hostile U communicate_safe_rescuer) | G(deliver_aid_injured_hostile))
G(!( bridge_closes )) | F(( bridge_closes ) & F( semaphore_is_green | bar_is_up )),F(bridge_closes & F(semaphore_is_green | bar_is_up))
F ( have_pear ) | G ( F ( go_to_apple_trashcan ) ),F(have_pear | go_to_apple_trashcan)
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo
( F ( blue_room ) & G ( ! green_room ) ),blue_room & !green_room
park_5 U bench_4&&<>(store_2&&<>(p_bottle_5&&<>(bench_4&&pd))),(park_5 U (bench_4 & p_bottle_5))
G(( motorbike_falls_down & engine_starts ) -> G(!( constructor_instantiate_objects & escalator_speeds_up ))),G((motorbike_falls_down & engine_starts) -> !(constructor_instantiate_objects & escalator_speeds_up))
!building_3 U street_6&&<>(store_3&&<>(p_box_8&&<>(house_2&&pd))),(!building_3 U street_6) & (street_6 -> F(p_box_8 & !store_3 U house_2))
G(!( escalator_speeds_up | house_collapses )) | F(( escalator_speeds_up | house_collapses ) & F( train_has_arrived )),F((escalator_speeds_up | house_collapses) & F(train_has_arrived))
G ( stay ) | get_to_tree,G(stay | get_to_tree)
!office_4 U p_pass_6&&<>(house_5&&<>(p_pass_6&&<>(office_4&&pd))),(!office_4 U p_pass_6) & F(house_5 & p_pass_6 & F office_4)
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( elevator_is_open | train_derails )),F(sensor_gathers_information & F(elevator_is_open | train_derails))
( F pickup_spoon ) -> ( ! pickup_spoon U ( pickup_apple & ! pickup_spoon ) ),G(pickup_spoon -> F pickup_apple)
F ( go_to_trashcan ) & F ( get_near_flag ),G((go_to_trashcan) -> F(get_near_flag))
F ( get_near_flag ) | G ( F ( go_to_apple_trashcan ) ),F(get_near_flag | G(go_to_apple_trashcan))
G ( F ( go_to_apple_trashcan ) ) | ! ( let_go_orange ),G(F(go_to_apple_trashcan) | !let_go_orange)
F ( spend_time_at_tree ) U G ( ! ( drop_orange ) ),G(spend_time_at_tree U !drop_orange)
F ( green_room & F blue_room ),green_room & X blue_room
G(( bar_is_up | sensor_retrieves_data ) -> G(!( bridge_opens & elevator_is_blocked ))),((bar_is_up | sensor_retrieves_data) -> !(bridge_opens & elevator_is_blocked))
[]<>(storage_4&&<>(p_crate_1&&<>(office_2&&pd))),G(p_crate_1 -> (storage_4 & F office_2))
G(( motorbike_has_stopped & constructor_creates_instances ) -> F( train_has_arrived )),F(train_has_arrived & motorbike_has_stopped & constructor_creates_instances)
F ( clutch_orange ) U grab_hold_pear,clutch_orange U grab_hold_pear
<>(kitchen_1&&<>(p_bottle_2&&<>(hall_2&&[]hall_2))),p_bottle_2 & X(hall_2 & G(hall_2))
G ( photo_safe_person -> X avoid_nearest_debris ),G(photo_safe_person -> X(!avoid_nearest_debris))
! change_light_west_red U get_help,change_light_west_red -> get_help
F ( house_3 & F ( p_box_8 & F ( office_2 & pd ) ) ),F(pd & p_box_8 & house_3 & F(office_2))
F ( arrive_at_tree ) | G ( ! ( let_go_orange ) ),(arrive_at_tree | G !let_go_orange)
G ( ! ( drop_apple ) ) & F ( show_yourself_near_house ),!drop_apple & F show_yourself_near_house
( F photo_fire_source ) -> ( ! photo_fire_source U ( photo_unstable_beam & ! photo_fire_source ) ),photo_fire_source -> F photo_unstable_beam
G ( ! ( get_help & record_safe_rescuer ) -> F photo_flood ),G((!get_help & !record_safe_rescuer) -> F(photo_flood))
G ( ! ( drop_orange ) ) & grip_apple,G(!(drop_orange & grip_apple))
G(!( bar_has_to_be_repaired & sensor_retrieves_data )) | F(( bar_has_to_be_repaired & sensor_retrieves_data ) & F( elevator_falls | brake_is_pressed )),F((bar_has_to_be_repaired & sensor_retrieves_data) & F(elevator_falls | brake_is_pressed))
<>(arch_2&&photo&&<>(park_8&&[]park_8)),photo & F(park_8 & G park_8)
G(!( house_is_open & constructor_creates_instances )),!(house_is_open & constructor_creates_instances)
G ( ! ( let_go ) ) U ! ( let_go_pear ),!let_go U !let_go_pear
G( bridge_closes & train_has_been_launched & escalator_moves ),G(bridge_closes -> (train_has_been_launched & escalator_moves))
! photo_car_northwest_5th_street U photo_car_southwest_9th_street,photo_car_northwest_5th_street -> photo_car_southwest_9th_street
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G(photo & area_4) & G F area_3
( communicate_safe_hostile U avoid_active_flood ),communicate_safe_hostile -> X !avoid_active_flood
G ( move_around ) | G ( ! ( drop_orange ) ),G(move_around | !drop_orange)
G(( elevator_rises ) -> G(( elevator_falls ) -> F( bar_has_to_be_repaired ))),elevator_rises -> G(elevator_falls -> F(bar_has_to_be_repaired))
F ( go_to_tree ) -> reach_trash_can,G(go_to_tree -> reach_trash_can)
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & (p_package_4 -> (office_3 U office_8)))
G(( train_has_been_launched & bar_is_closing ) -> G( semaphore_is_yellow )),G((train_has_been_launched & bar_is_closing) -> semaphore_is_yellow)
F ( go_near_flag ) & F ( go_near_pear ),G(go_near_flag -> G(go_near_pear))
F G street_2,G(street_2)
F blue_room,blue_room
F ( proceed_to_flag ) U F ( visit_flag ),G(proceed_to_flag U visit_flag)
( F ( green_room ) & G ( ! red_room ) ),!red_room & F green_room
G(!( bridge_closes )) | F(( bridge_closes ) & F( manager_handles_requests | manager_collect_claims )),F(bridge_closes & F(manager_handles_requests | manager_collect_claims))
F ( ( red_room | blue_room ) & F yellow_room ),yellow_room & (red_room | blue_room)
<>(p_luggage_2&&<>(room_402&&pd)),p_luggage_2 & pd & room_402
G(( sensor_captures_data ) -> F( bar_is_down & elevator_is_open )),sensor_captures_data -> F(bar_is_down & elevator_is_open)
( get_help U change_light_south_yellow ),get_help & X(change_light_south_yellow)
G(!( semaphore_is_red & table_has_been_moved )),!(semaphore_is_red & table_has_been_moved)
G ( change_light_north_green & X change_light_east_green -> X X photo_cyclist_east_3rd_avenue ),(change_light_north_green & X change_light_east_green) -> X X photo_cyclist_east_3rd_avenue
G(( house_is_built & motorbike_has_stopped ) -> G(!( escalator_moves | table_is_old ))),G((house_is_built & motorbike_has_stopped) -> (!escalator_moves | !table_is_old))
go_to_orange -> F ( procure_orange ),go_to_orange -> G(procure_orange)
G(( motorbike_is_driven | escalator_speeds_up ) -> G(!( bar_is_closing & elevator_is_blocked ))),G((motorbike_is_driven | escalator_speeds_up) -> !(bar_is_closing & elevator_is_blocked))
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( train_has_arrived & elevator_falls )),F(sensor_gathers_information & F(train_has_arrived & elevator_falls))
<>[]intersection_5,G(intersection_5)
F ( bring_pear ) -> venture_towards_house,G(bring_pear -> venture_towards_house)
( deliver_clock_loading_dock U idle ),deliver_clock_loading_dock -> X idle
F ( make_your_way_flag ) | take_apple,F(make_your_way_flag | take_apple)
G ( ( record_jaywalker_southeast_10th_street <-> record_person_southeast_4th_avenue ) -> ( record_person_southeast_4th_avenue <-> record_cyclist_southwest_5th_avenue ) ),G((record_jaywalker_southeast_10th_street & record_person_southeast_4th_avenue) -> (record_person_southeast_4th_avenue & record_cyclist_southwest_5th_avenue))
G ( ! ( drop_pear ) ) & F ( going_to_house ),G(going_to_house -> !drop_pear)
parking_lot_9 U ( car_2 & photo ),parking_lot_9 U photo
( record_person_west_8th_street U record_cyclist_east_10th_avenue ),record_person_west_8th_street & X record_cyclist_east_10th_avenue
G(( escalator_is_blocked & manager_collect_claims ) -> F( sensor_captures_data )),F((escalator_is_blocked & manager_collect_claims) -> sensor_captures_data)
G(( house_is_open | train_is_crossing ) -> F( car_starts & table_is_brown )),F((house_is_open | train_is_crossing) -> (car_starts & table_is_brown))
F ( get_hold_apple ) -> G ( ! ( drop_orange ) ),get_hold_apple -> G !drop_orange
G ( get_help -> ( communicate_injured_victim | X communicate_injured_victim ) ),get_help -> (communicate_injured_victim | X communicate_injured_victim)
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( manager_collect_claims & semaphore_is_broken )),F(train_has_arrived) & F(manager_collect_claims & semaphore_is_broken)
! G ( ! ( communicate_safe_rescuer & X communicate_safe_rescuer ) ),G(communicate_safe_rescuer | X communicate_safe_rescuer | X X communicate_safe_rescuer)
G(( motorbike_has_started & train_is_crossing ) -> G(!( bar_is_closing & elevator_is_blocked ))),G((motorbike_has_started & train_is_crossing) -> !(bar_is_closing & elevator_is_blocked))
G(!( table_is_old & bar_has_to_be_repaired )) | F(( table_is_old & bar_has_to_be_repaired ) & F( engine_breaks | car_enters )),F(table_is_old & bar_has_to_be_repaired & (engine_breaks | X car_enters))
G ( F ( make_way_to_house ) ) -> G ( F ( go_to_waste_basket ) ),G(make_way_to_house -> F(go_to_waste_basket))
G(( sensor_captures_data ) -> F( motorbike_is_driven | elevator_falls )),F((sensor_captures_data) -> ((motorbike_is_driven) | (elevator_falls)))
F ( grab_flag ) | G ( F ( grab_tree ) ),G(grab_flag | G F grab_tree)
( F photo_car_northeast_3rd_avenue ) -> ( ! photo_car_northeast_3rd_avenue U ( record_motorcycle_east_9th_street & ! photo_car_northeast_3rd_avenue ) ),F photo_car_northeast_3rd_avenue -> F record_motorcycle_east_9th_street
<>(house_4&&<>(p_package_2&&<>(warehouse_5&&pd))),F(p_package_2 & pd & house_4 & F(warehouse_5 & pd))
G(( motorbike_has_stopped & elevator_rises ) -> F( bar_is_down & elevator_is_open )),F((motorbike_has_stopped & elevator_rises) & (bar_is_down & elevator_is_open))
G(( escalator_is_blocked | motorbike_has_started ) -> G(!( motorbike_falls_down & engine_starts ))),G((escalator_is_blocked | motorbike_has_started) -> !(motorbike_falls_down & engine_starts))
G(!( bar_has_to_be_repaired | table_is_old )) | F(( bar_has_to_be_repaired | table_is_old ) & F( house_is_open & bar_is_up )),F(bar_has_to_be_repaired | (table_is_old & (house_is_open & X bar_is_up)))
F ( bedroom_2 & F ( p_bottle_3 & F ( kitchen_4 & pd ) ) ),F(pd & bedroom_2 & p_bottle_3 & F(kitchen_4))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G(locality_2 & (p_document_5 -> F(office_4 & X(p_document_5))) & (p_document_5 -> F(office_9)))
G(!( car_stops | motorbike_has_started )) | F(( car_stops | motorbike_has_started ) & F( engine_stops | train_is_crossing )),F((car_stops | motorbike_has_started) & X(train_is_crossing | engine_stops))
<>[]house_5,F house_5 & G house_5
G(!( table_has_been_moved & train_derails )) | F(( table_has_been_moved & train_derails ) & F( bridge_closes )),F((table_has_been_moved & train_derails) & F(bridge_closes))
gather_orange U F ( withold_apple ),gather_orange U withold_apple
[]<>(monument_8&&photo)&&!monument_8 U park_4,G(photo -> (!monument_8 U park_4))
F ( present_at_flag ) -> venture_towards_house,G(present_at_flag -> venture_towards_house)
G ( deliver_cake_shelf -> X F get_help ),deliver_cake_shelf -> X F get_help
G ( get_help -> X G ! deliver_refrigerator_shelf ),G(get_help -> G(!deliver_refrigerator_shelf))
