Ground Truth,Response
(((! ((((StartUpMode | SelfTestMode) | StandbyMode) | PCVMode) | PSVMode)) U (off))),G((PCVMode | PSVMode | SelfTestMode | StandbyMode | StartUpMode) -> (!off U off))
!(inspiratoryPhaseEnd) U ((inspiratoryPhaseEnd) & G((PCVMode & inspiratoryPauseButton) -> ((inValveClose & outValveClose)))),G((PCVMode & inspiratoryPhaseEnd & inspiratoryPauseButton) -> X inspiratoryPauseButton)
!(RM) U ((RM) & F(((! RM) & expiratoryPhaseStart))),G((RM & !expiratoryPhaseStart) -> (RM U expiratoryPhaseStart))
G(failSafeMode -> X((inValveClose & outValveOpen))),G(failSafeMode -> (inValveClose & outValveOpen))
!(expiratoryPauseButton) U ((expiratoryPauseButton) & G((( PCVMode | PSVMode )) -> X((expiratoryPause | (! expiratoryPauseButton))))),G((PCVMode | PSVMode) & expiratoryPauseButton -> F expiratoryPause)
!(PSVModeSelected) U ((PSVModeSelected) & G(StandbyMode -> X(PSVMode))),G((PSVModeSelected & !PSVMode) -> X PSVMode)
!(inspiratoryPhaseEnd) U ((inspiratoryPhaseEnd) & G((( PCVMode | PSVMode ) & RMButton & ! inspiratoryPauseButton) -> (RM))),G(((PCVMode | PSVMode) & inspiratoryPhaseEnd & !inspiratoryPauseButton & RMButton) -> F RM)
!(stopVentilation) U ((stopVentilation) & G(PSVMode -> X(StandbyMode))),G((PSVMode & stopVentilation) -> X StandbyMode)
!(inspiratoryPhaseEnd) U ((inspiratoryPhaseEnd) & G((PCVMode & RMButton) -> (RM))),G((PCVMode & inspiratoryPhaseEnd & !RMButton & RM) -> X RM)
!(PCVModeSelected) U ((PCVModeSelected) & G(StandbyMode -> X(PCVMode))),G((PCVModeSelected & !PCVMode) -> X PCVMode)
G((RM) -> X((outValveClose & inValveOpen))),G(RM -> (outValveClose & inValveOpen))
!inspiratoryPauseButton & inspiratoryPhaseEnd U (inspiratoryPauseButton & inspiratoryPhaseEnd & G((PCVMode | PSVMode) & inspiratoryPauseButton -> G(inspiratoryPause & inValveClose & outValveClose))),G((PCVMode | PSVMode) & inspiratoryPauseButton -> F(inspiratoryPhaseEnd & inspiratoryPause -> X(inValveClose & outValveClose U !inspiratoryPauseButton)))
G(SelfTestMode -> X((selfTestPass | selfTestFail))),G(SelfTestMode -> F(selfTestPass | selfTestFail))
!(PSVModeSelected) U ((PSVModeSelected) & G(PCVMode -> F(confirmPSVParameters))),G((PCVMode & X PSVModeSelected) -> X confirmPSVParameters)
G(SelfTestMode -> (((testFl2Pass | testFl2Fail) | testFl2Skip))),G(SelfTestMode -> F(testFl2Pass | testFl2Fail | testFl2Skip))
G(StartUpMode -> X((((initStart & checkCommsSensors) & checkCommsValves) & checkCommsGUI))),G(StartUpMode -> F(initStart & checkCommsGUI & checkCommsSensors & checkCommsValves))
!(guiFailure | ! guiConnected) U ((guiFailure | ! guiConnected) & F((ventilating & highPriorityAlarm))),G((guiFailure | !guiConnected) -> (highPriorityAlarm & ventilating))
!(selfTestPass) U ((selfTestPass) & F(((startMonitoring & startReportingHealthParams) & StandbyMode))),G((selfTestPass & startMonitoring) -> startReportingHealthParams)
!(resumeVentilation) U ((resumeVentilation) & F((SelfTestMode & (((((((testPowerSwitchPass | testPowerSwitchSkip) & (testLeaksPass | testLeaksSkip)) & (testFl2Pass | testFl2Skip)) & (testPSExpPass | testPSExpSkip)) & (testOxygenSensorPass | testOxygenSensorSkip)) & (testAlarmsPass | testAlarmsSkip)) -> selfTestPass)))),resumeVentilation -> G((testAlarmsPass | testAlarmsSkip) & (testFl2Pass | testFl2Skip) & (testLeaksPass | testLeaksSkip) & (testOxygenSensorPass | testOxygenSensorSkip) & (testPSExpPass | testPSExpSkip) & (testPowerSwitchPass | testPowerSwitchSkip))
(G((measureTV & displayTV))),G(measureTV -> F displayTV)
G(enableLeakCompensation -> (leakCompensationActive)),G(!leakCompensationActive)
G(StartUpMode | SelfTestMode -> G(! patientConnected)),G((StartUpMode | SelfTestMode) -> !patientConnected)
(X(enterAlarmThresholds)),G((X ventilationStarted) -> enterAlarmThresholds)
!breathingCycleDone | patientBreathingRequest U (breathingCycleDone | patientBreathingRequest & G(PCVMode -> (breathingCycleStart))),G(PCVMode -> ((breathingCycleDone | (patientBreathingRequest & !breathingCycleStart)) -> X breathingCycleStart))
G(SelfTestMode -> X(((testPSExpPass | testPSExpFail) | testPSExpSkip))),G(SelfTestMode -> F(testPSExpPass | testPSExpFail | testPSExpSkip))
!(apnea) U ((apnea) & (apneaAlarm)),G(apnea -> apneaAlarm)
!(selfTestPass) U ((selfTestPass) & X(StandbyMode)),G(selfTestPass -> F StandbyMode)
!(ventilatorSettingsChanged) U ((ventilatorSettingsChanged) & (logVentilatorSettings)),G(ventilatorSettingsChanged -> F logVentilatorSettings)
(((selfTestPass | selfTestFail))),G(selfTestPass -> !selfTestFail)
G(failSafeMode -> X(patientSafe)),G(failSafeMode -> patientSafe)
G(PCVMode -> G((((confirmPSVParameters & PSVMode) | ((! confirmPSVParameters) & PCVMode)) & ventilating))),G((PSVMode -> confirmPSVParameters) & (!confirmPSVParameters -> PCVMode))
!(alarmSettingsChanged) U ((alarmSettingsChanged) & (logAlarmSettings)),G(alarmSettingsChanged -> F logAlarmSettings)
G(StandbyMode -> G((!ventilating))),G(StandbyMode -> !ventilating)
G(StandbyMode -> F((ventilationParamsAdjustable))),G(StandbyMode -> ventilationParamsAdjustable)
!initFail U (initFail & G(StartUpMode -> X(initFail & OutOfServiceWarning & failSafeMode))),initFail -> (OutOfServiceWarning & !StartUpMode & !failSafeMode)
!(PSVModeSelected) U ((PSVModeSelected) & G(PCVMode -> X((! (inspiratoryPhaseEnd & PSVMode))))),G(PCVMode -> (inspiratoryPhaseEnd -> X PSVMode))
G(SelfTestMode -> X(((testOxygenSensorPass | testOxygenSensorFail) | testOxygenSensorSkip))),G(SelfTestMode -> F(testOxygenSensorPass))
!(patientChanged) U ((patientChanged) & X(logPatientChange)),G(patientChanged -> logPatientChange)
G(SelfTestMode -> (((testAlarmsPass | testAlarmsFail) | testAlarmsSkip))),G(SelfTestMode -> F(testAlarmsPass))
G((gasSupplyFailure) -> X(patientSafe)),G(gasSupplyFailure -> patientSafe)
(G(enableLeakCompensation <-> leakCompensationActive)),G(F enableLeakCompensation & F !enableLeakCompensation)
!(powerSupplyChanged) U ((powerSupplyChanged) & X(logPowerSupply)),G(powerSupplyChanged -> F logPowerSupply)
(X(loadLog)),G(startup -> F loadLog)
!(patientBreathTrigger) U ((patientBreathTrigger) & (breathingTimerReset)),G(patientBreathTrigger -> breathingTimerReset)
G(SelfTestMode -> (((testPowerSwitchPass | testPowerSwitchFail) | testPowerSwitchSkip))),G(SelfTestMode -> F(testPowerSwitchPass | testPowerSwitchFail | testPowerSwitchSkip))
!(RMButton) U ((RMButton) & G(PCVMode -> X(RM))),G(PCVMode -> F(RMButton -> X RM))
!MinPEEPAlarm U (MinPEEPAlarm & G(enableLeakCompensation -> X(leakCompensationActive))),G(enableLeakCompensation -> F(leakCompensationActive & MinPEEPAlarm))
!(powerButton) U ((powerButton) & G((breathingCircuitConnected & ! ( patientConnected ) & airSupplyConnected & powerConnected ) -> (StartUpMode))),G((breathingCircuitConnected & !patientConnected & airSupplyConnected & powerConnected & powerButton) -> X StartUpMode)
!(preUseCheckDone) U ((preUseCheckDone) & F(logPreUseCheck)),G(logPreUseCheck -> F preUseCheckDone)
!(selfTestFail) U ((selfTestFail) & G(SelfTestMode -> ((OutOfServiceWarning & failSafeMode)))),G(selfTestFail -> (OutOfServiceWarning & !SelfTestMode & !failSafeMode))
G(SelfTestMode -> F(((testLeaksPass | testLeaksFail) | testLeaksSkip))),G(SelfTestMode -> F(testLeaksPass | testLeaksSkip))
(G((measureRR & displayRR))),measureRR & displayRR
!(PSVModeSelected) U ((PSVModeSelected) & G(PCVMode -> ((ventilating & PSVMode)))),G((PCVMode & ventilating) -> F(PSVModeSelected))
(G(logO2SensorUse)),F logO2SensorUse
(G((measureO2_PRC_ & displayO2_PRC_))),G(measureO2_PRC_ -> F displayO2_PRC_)
!(resumeVentilation) U ((resumeVentilation) & F(loadLastParams)),resumeVentilation -> F loadLastParams
!breathingCycleDone | patientBreathingRequest U (breathingCycleDone | patientBreathingRequest & G(PCVMode -> X(inspiratoryPhaseStart))),G(PCVMode -> (breathingCycleDone | patientBreathingRequest) -> inspiratoryPhaseStart)
G(StandbyMode -> G(((!ventilating & inValveClose) & outValveOpen))),G(StandbyMode -> (!ventilating & inValveClose & outValveOpen))
G(StartUpMode -> F((((checkCommsSensors) & checkCommsValves) & checkCommsGUI) & defaultParamsLoaded & (initStart & (initDone | ((initFail & OutOfServiceWarning) & failSafeMode))))),G(StartUpMode -> (defaultParamsLoaded & checkCommsSensors & checkCommsValves & checkCommsGUI) U initDone)
!(expiratoryPauseButton) U ((expiratoryPauseButton) & G(PCVMode & expiratoryPhaseEnd & !patientBreathingRequest -> (((expiratoryPhaseEnd & inValveClose) & outValveClose)))),G((PCVMode & !patientBreathingRequest & !expiratoryPhaseEnd) -> (!expiratoryPauseButton U expiratoryPauseButton))
!(! RMButton) U ((! RMButton) & X(((! RM) & expiratoryPhaseStart))),G(RMButton -> F !RM)
G((expiratoryPhase) -> G((inValveClose & outValveOpen))),G(expiratoryPhase -> (inValveClose & outValveOpen))
!(off & powerButton) U ((off & powerButton) & ((StartUpMode))),powerButton -> X StartUpMode
!(inspiratoryPhaseEnd & PSVModeSelected) U ((inspiratoryPhaseEnd & PSVModeSelected) & G(PCVMode -> ((ventilating & PSVMode)))),G((PCVMode & ventilating & PSVModeSelected) -> F(inspiratoryPhaseEnd & X(PSVMode)))
!(stopVentilation) U ((stopVentilation) & G(PCVMode -> (StandbyMode))),G((PCVMode & stopVentilation) -> X StandbyMode)
!(breathingCycleStart) U ((breathingCycleStart) & G(PSVMode -> (inspiratoryPhaseStart))),G(PSVMode -> (breathingCycleStart -> inspiratoryPhaseStart))
!(!off & powerButton) U ((!off & powerButton) & (finalState)),G(finalState -> (off & powerButton))
G(finalState -> F((parametersStored & off))),G(finalState -> (parametersStored & off))
!(V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) U ((V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) & G(PSVMode -> F(expiratoryPhaseStart))),G(PSVMode -> (V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E -> F expiratoryPhaseStart))
!(expiratoryPauseButton) U ((expiratoryPauseButton) & G((PSVMode & expClock_within_interval_min_exp_time_psv_to_apnea_lag & !patientBreathingRequest & expiratoryPhase) -> X(((expiratoryPhaseEnd & inValveClose) & outValveClose)))),G((PSVMode & expiratoryPhase & !patientBreathingRequest) -> (expiratoryPauseButton U expiratoryPhaseEnd))
!(dropPAW_greaterThan_ITS_PCV) U ((dropPAW_greaterThan_ITS_PCV) & G((PCVMode) -> X(patientBreathingRequest))),G((PCVMode & patientBreathingRequest & dropPAW_greaterThan_ITS_PCV) -> X !PCVMode)
G(PSVMode -> (inspiratoryPhase U (( P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime )))),G((PSVMode & inspiratoryPhase) -> (inspiratoryPhase U (P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime))) & G((PSVMode & (P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime)) -> X(!inspiratoryPhase))
G((inspiratoryPhase) -> G((((outValveClose & ((PCVMode & (! apnea)) -> (P_insp_equalTo_P_inspPCV))) & (PSVMode -> (P_insp_equalTo_P_inspPSV))) & ((PCVMode & apnea) -> (P_insp_equalTo_P_inspAP))))),G(inspiratoryPhase -> (outValveClose & ((PCVMode -> P_insp_equalTo_P_inspPCV) & (PSVMode -> P_insp_equalTo_P_inspPSV) & (apnea -> P_insp_equalTo_P_inspAP))))
!(l1_lessThan_ExpiratoryTriggerSensitivity) U ((l1_lessThan_ExpiratoryTriggerSensitivity) & G(PSVMode -> F(expiratoryPhaseStart))),G(PSVMode -> (l1_lessThan_ExpiratoryTriggerSensitivity -> expiratoryPhaseStart))
!(P_insp_greaterThan_MaxP_insp) U ((P_insp_greaterThan_MaxP_insp) & ((inspiratoryPhaseEnd & expiratoryPhaseStart))),G((P_insp_greaterThan_MaxP_insp) -> (X(expiratoryPhaseStart) & !inspiratoryPhaseEnd))
!(param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) U ((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) & (paramAlarm_V)),G((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) -> paramAlarm_V)
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> X(apnea))),G(PSVMode -> F(apnea))
(G(((user_equalTo_operator) -> (! eraseLog)))),G(!eraseLog)
!(apnea) U ((apnea) & F((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP)))),G(apnea -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
!(dropPAW_greaterThan_ITS_PCV) U ((dropPAW_greaterThan_ITS_PCV) & F(breathingCycleStart)),G(breathingCycleStart -> dropPAW_greaterThan_ITS_PCV)
G(PCVMode -> G(((breathingCycleTime_equalTo_1_divideBy_RR_PCV) & (ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV)))),PCVMode -> F(breathingCycleTime_equalTo_1_divideBy_RR_PCV & ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV)
!(dropPAW_greaterThan_ITS_PSV) U ((dropPAW_greaterThan_ITS_PSV) & G(PSVMode -> (breathingCycleStart))),G(PSVMode -> (breathingCycleStart -> dropPAW_greaterThan_ITS_PSV))
!(pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )) U ((pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )) & G(StartUpMode -> X(failSafeMode))),G((StartUpMode & (pressureSensorConnFailure | pressureSensorError | pressureSensorRetries_greaterThanOrEqual_5)) -> F failSafeMode)
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> X((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP))))),G((PSVMode & !breathingTime_greaterThanOrEqual_apneaLagTime) -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
G(PCVMode -> F((inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV))),G(PCVMode -> (inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV -> X(!PCVMode)))
G(PSVMode -> ((((minExpiratoryTime_greaterThanOrEqual_0_4) & (minExpiratoryTime_lessThanOrEqual_2)) & (expiratoryPhase -> (minExpiratoryTime_equalTo_inspClock_divideBy_2))))),G(PSVMode -> (minExpiratoryTime_equalTo_inspClock_divideBy_2 & minExpiratoryTime_greaterThanOrEqual_0_4 & minExpiratoryTime_lessThanOrEqual_2))
!(ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )) U ((ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )) & G(StartUpMode -> X(failSafeMode))),G((StartUpMode & (ADCConnFailure | ADCError | ADCRetries_greaterThanOrEqual_5)) -> F failSafeMode)
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> F(((((apnea & PCVMode) & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP))))),G((PSVMode & apnea & breathingTime_greaterThanOrEqual_apneaLagTime) -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
!(dropPAW_greaterThan_ITS_PSV) U ((dropPAW_greaterThan_ITS_PSV) & G((PSVMode & expiratoryPhase) -> X(patientBreathingRequest & inspiratoryPhaseStart))),G(PSVMode -> (dropPAW_greaterThan_ITS_PSV -> X inspiratoryPhaseStart))
!(P_insp_greaterThan_MaxP_insp) U ((P_insp_greaterThan_MaxP_insp) & X((inspiratoryPhaseEnd & expiratoryPhaseStart))),G((P_insp_greaterThan_MaxP_insp & !expiratoryPhaseStart) -> X expiratoryPhaseStart)
G ((call_Enqueue_d1 & (!return_Dequeue_d1 U (call_Enqueue_d2 & (!return_Dequeue_d1 & !return_Dequeue_d2 U call_Top_Down)))) -> F (call_Top_Down & F (call_P_d1 & F call_P_d2))),G(call_Enqueue_d1 -> F(call_Enqueue_d2))
G ((call_Enqueue_d1 & (!return_Dequeue_d1 U (call_Enqueue_d2 & (!return_Dequeue_d1 & !return_Dequeue_d2 U call_Bottom_Up)))) -> F (call_Bottom_Up & F (call_P_d2 & F call_P_d1))),G(call_Enqueue_d1 -> F(call_Enqueue_d2))
G (call_Enqueue & (!return_Dequeue U call_Empty) -> F (call_Empty & F return_Empty_false)),G(call_Enqueue -> (!return_Dequeue U (call_Empty | call_Enqueue)))
G ((call_Enqueue_d1 & F return_Empty_true) -> (!return_Empty_true U return_Dequeue_d1)),G(call_Enqueue_d1 -> (!return_Empty_true U return_Dequeue_d1))
G ((call & F open) -> ((!atfloor & !open) U (open | ((atfloor & !open) U (open | ((!atfloor & !open) U (open | ((atfloor & !open) U (open | (!atfloor U open)))))))))),G(call -> (!open U atfloor))
G (OpenNetworkConnection -> G (NetworkError -> F ErrorMessage)),G(!OpenNetworkConnection -> F ErrorMessage)
G ((PopServerConnected & F PlacedinMailboxes) -> (!PlacedinMailboxes U MessagesTransfered)),G(PopServerConnected -> (!PlacedinMailboxes U PlacedinMailboxes))
F QueuedMailSent -> (!QueuedMailSent U SMTPServerConnected),G(SMTPServerConnected -> !QueuedMailSent U SMTPServerConnected)
G (!MailboxSelected) | F (MailboxSelected & F MailboxWindowOpen),G(MailboxSelected -> F(MailboxWindowOpen))
G (!MessageReady) | F (MessageReady & F MessageinOutbox),G(MessageReady -> F MessageinOutbox)
G (!MessageDragged) | F (MessageDragged & F MessageMoved),G(MessageDragged -> F MessageMoved)
G (Error -> G (ErrorPopup -> F ResponsetoPopup)),G(ErrorPopup -> (!ErrorPopup U ResponsetoPopup))
G (MessageTransferred -> G (PlacedinMailboxes -> F MarkasUnread)),G(PlacedinMailboxes -> X MarkasUnread)
G (!POPServerMessageDelete) | F (POPServerMessageDelete & F PlacedinMailboxes),!POPServerMessageDelete U PlacedinMailboxes
(F call_Execute) -> ((!call_doWork) U call_Execute),G(call_doWork -> call_Execute U call_doWork)
G ((return_Execute & (F call_Execute)) -> ((!call_doWork) U call_Execute)),G(return_Execute -> G(!call_doWork))
G (call_doResults_i -> ((!call_doResults_j) U (return_doResults_i | G (!call_doResults_j)))),G(call_doResults_i -> !call_doResults_j)
G ((call_doResults_i & F return_doResults_i) -> ((!call_doResults_j) U return_doResults_i)),G(call_doResults_i -> !call_doResults_j)
G (return_resultlock_wait_i -> F call_resultlock_signal_i),G(call_resultlock_signal_i -> F return_resultlock_wait_i)
G (call_doResult_i -> F return_doResult_i) -> G (return_resultlock_wait_i -> F call_resultlock_signal_i),G(call_resultlock_signal_i -> F return_resultlock_wait_i)
G (call_Execute -> ((!return_Execute) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| workCountEQzero | G (!return_Execute)))),G(call_Execute -> (!return_Execute U (return_Execute & (workCountEQzero | return_doResult_done_true_i | return_doWork_done_true_i))))
((! return_Execute ) U ( return_pool_Complete | G  (!return_Execute))),!return_Execute U return_pool_Complete
(!return_pool_Finished) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| G  (!return_pool_Finished)),G(return_pool_Finished -> return_doResult_done_true_i)
G !(call_Create_i | call_Destroy_i | call_Input_i | call_Execute_i | call_GetResults_i),G(call_Create_i -> !call_Create_i)
(G !(call_Create_i | call_Destroy_i | call_Input_i | call_Execute_i | call_GetResults_i)) -> ((!return_pool_Finished) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| G  (!return_pool_Finished))),G(call_Execute_i -> F return_doWork_done_true_i)
G ((state0 & !state1 & !state2 & !state3) | (!state0 & state1 & !state2 & !state3) | (!state0 & !state1 & state2 & !state3) | (!state0 & !state1 & !state2 & state3) ),G(!(state0 & state1) & !(state0 & state2) & !(state0 & state3) & !(state1 & state2) & !(state1 & state3) & !(state2 & state3))
G ((state1 & F (state0 | state2)) -> !state3 U (state0 | state2)),G((state1 -> X(state0 | state2)) & (state2 -> X(state1 | state3)))
F connect -> (!(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),G(!blockingReceive & !blockingSend & !disconnect & !poke & !receive & !send) U connect
G ((connect & F disconnect) -> !connect U disconnect),G(connect -> F(disconnect | connect))
G ((disconnect & F connect) -> !(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),G(disconnect -> X((!blockingReceive & !blockingSend & !poke & !receive & !send) U connect))
G ((register_a1_e1 & F  unregister_a1_e1) -> (after_notify_artists_e1 -> ((!(notify_artists_e1 | notify_artists_e2) & !unregister_a1_e1) U notify_client_event_a1_e1)) U unregister_a1_e1),G((register_a1_e1 & !unregister_a1_e1) -> F notify_artists_e1)
!(notify_client_event_a1_e1 | notify_client_event_a2_e1)  U (notify_artists_e1 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)),!notify_artists_e1 U notify_client_event_a1_e1
G (notify_artists_e1 -> (!(notify_client_event_a1_e2 | notify_client_event_a2_e2) U (notify_artists_e2 | G !(notify_client_event_a1_e2 | notify_client_event_a2_e2)))),G(notify_artists_e1 -> !notify_client_event_a1_e2)
G (e1_szEQ0 -> (!(notify_client_event_a1_e1 | notify_client_event_a2_e1) U (e1_szGT0 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)))),G((e1_szEQ0 & !notify_client_event_a1_e1 & !notify_client_event_a2_e1) -> X(!notify_client_event_a1_e1 & !notify_client_event_a2_e1))
F register_a1_e1 -> (!notify_event_a1_e1 U register_a1_e1),G(notify_event_a1_e1 -> register_a1_e1)
G (unregister_a1_e1 -> (!notify_client_event_a1_e1 U (register_a1_e1 | G !notify_client_event_a1_e1))),G(!(notify_client_event_a1_e1 & !register_a1_e1))
F term -> G ((register_a1_e1 & (!unregister_a1_e1 U (register_a2_e1 & (!unregister_a1_e1 & !unregister_a2_e1) U notify_artists_e1))) -> F (notify_artist_e1 & (!notify_client_event_a2_e1 U notify_client_event_a1_e1))),G((register_a1_e1 & !register_a2_e1) -> (!register_a2_e1 U register_a1_e1))
G (e1_szEQ2 & (after_register_a1_e1 | after_register_a2_e1) -> (!(register_a2_e1 | register_a1_e1)) U (e1_szLT2 | G !(register_a2_e1 | register_a1_e1))),G((register_a1_e1 | register_a2_e1) -> X e1_szEQ2)
F register_a1_e1 -> (!unregister_a1_e1 U register_a1_e1),G(unregister_a1_e1 -> register_a1_e1)
G (after_unregister_a1_e1 -> (!unregister_a1_e1 U (register_a1_e1 | G !unregister_a1_e1))),G(unregister_a1_e1 -> register_a1_e1)
G ( term -> (e1_szEQ0 & e2_szEQ0)),G(term -> !e1_szEQ0)
(register_a1_e1 -> (!term U unregister_a1_e1)) U (term | G (!term)),G(term -> unregister_a1_e1)
G (landingButi_pressed -> F (lift_floor_i & lift_door_open)),landingButi_pressed -> F lift_floor_i
G (landingButi_pressed -> F (lift_floor_i & lift_door_open & lift_direction_down)),landingButi_pressed -> F lift_floor_i
G (liftButi_pressed -> F (floor_i & door_open)),G(liftButi_pressed -> F door_open)
G (floor_3 & idle & door_closed -> G (floor_3 & door_closed)),G((idle & floor_3) -> door_closed)
G (floor_2 & direction_up & liftBut5_pressed -> direction_up U floor_5),G((direction_up & floor_2) -> X(direction_up & floor_2))
G (liftBut3_pressed & !lift_empty -> F ((floor_3 & dor_open) | lift_empty)),G(!lift_empty -> F(dor_open & floor_3))
G (up & liftBut2_pressed & !liftBut3_pressed -> !(floor_3 & doors_open) U ((floor_2 & door_open) | !up)),G((liftBut2_pressed | liftBut3_pressed) -> !up)
G (floor_3 & overloaded -> floor_3 U !overloaded),G(overloaded -> !floor_3)
